OBJECTID,POINT_X,POINT_Y
1252,-87.6142,41.81662
1253,-87.6336,41.70697
1254,-87.6661,41.75934
1255,-87.7337,41.73449
1256,-87.6473,41.77964
1257,-87.7485,41.77825
1258,-87.7494,41.97525
1259,-87.7516,42.06244
1260,-87.8311,41.93763
1261,-87.6534,41.83059
1135,-87.6767,41.87857
1136,-87.7655,41.89496
1137,-87.6673,41.89343
1138,-87.705,41.84096
1139,-87.5513,41.72991
1140,-87.7015,41.81565
1141,-87.6776,41.91063
1142,-87.7456,41.88678
1143,-87.6685,41.93217
1144,-87.7469,41.93486
1145,-87.6241,41.85994
1146,-87.6887,41.91773
1147,-87.7552,41.88243
1148,-87.728,41.96996
1149,-87.6234,41.83276
1150,-87.6724,42.01745
1151,-87.785,41.8983
1152,-87.6748,42.01366
1153,-87.7223,41.76581
1154,-87.7674,41.96241
1155,-87.6253,41.77628
1156,-87.631,41.88138
1157,-87.7104,41.89987
1158,-87.6721,41.83387
1159,-87.7225,41.76599
1160,-87.7227,41.77509
1161,-87.6068,41.81658
1162,-87.6969,41.90118
1163,-87.6902,42.00514
1164,-87.7026,41.75355
1165,-87.6547,41.96718
1166,-87.6395,41.92381
1167,-87.7284,41.80083
1168,-87.615,41.7586
1169,-87.6624,42.01057
1170,-87.5753,41.72235
1171,-87.7276,41.95083
1172,-87.6381,41.92186
1173,-87.6013,41.78053
1174,-87.6968,41.90559
1175,-87.8066,41.93628
1176,-87.608,41.82623
1177,-87.7671,41.95857
1178,-87.7265,41.91887
1179,-87.5646,41.71703
1180,-87.7037,41.80266
1181,-87.7459,41.91523
1182,-87.5852,41.73885
1183,-87.6996,41.9993
1184,-87.7243,41.80009
1185,-87.624,41.89084
1186,-87.6245,41.88806
1187,-87.6243,41.89101
1188,-87.624,41.89019
1189,-87.6834,41.99051
1190,-87.6896,41.90294
1191,-87.7548,41.95323
1192,-87.6757,41.75013
1193,-87.6619,41.77945
1194,-87.8034,41.77714
1195,-87.8119,41.94511
1196,-87.7424,41.86586
1197,-87.6788,41.80117
821,-87.6092,41.72208
822,-87.6564,41.67767
823,-87.6661,41.68479
824,-87.652,41.9546
825,-87.7282,41.87711
826,-87.6517,41.89639
827,-87.7647,41.96063
828,-87.731,41.7348
829,-87.7359,41.73472
830,-87.6945,41.84476
831,-87.6902,41.70642
832,-87.5808,41.7516
833,-87.7156,42.02638
834,-87.7245,41.74957
835,-87.6825,41.9979
836,-87.7033,42.06444
837,-87.6564,41.93265
838,-87.6534,41.85261
839,-87.6415,41.85277
840,-87.721,41.99028
841,-87.5712,41.76634
842,-87.6161,41.73656
843,-87.6737,41.9616
844,-87.692,41.9906
845,-87.6318,41.75088
846,-87.7375,42.02629
847,-87.8302,41.94503
848,-87.7052,41.99051
849,-87.6838,42.00894
850,-87.746,41.9187
851,-87.6299,41.81064
852,-87.744,41.8465
853,-87.8013,41.79009
854,-87.7743,41.87268
855,-87.7171,41.84243
856,-87.7505,42.04619
857,-87.7216,41.7478
858,-87.652,41.95682
859,-87.7106,41.87173
860,-87.7113,41.89176
861,-87.774,41.86563
862,-87.7761,41.93652
863,-87.7434,41.82054
864,-87.7246,41.8495
865,-87.5763,41.76812
866,-87.7478,42.0144
867,-87.7658,41.92211
868,-87.6044,41.71655
869,-87.7129,41.95561
870,-87.8062,41.92704
871,-87.8067,41.93973
872,-87.805,41.89096
873,-87.6565,41.96405
874,-87.7071,41.83727
875,-87.6332,41.75457
876,-87.6299,41.83444
877,-87.547,41.64945
878,-87.6886,41.96605
879,-87.6531,41.93987
880,-87.6696,41.75021
881,-87.644,41.93072
882,-87.8052,41.89024
883,-87.61,41.89266
884,-87.6444,41.76872
885,-87.6061,41.79121
886,-87.6337,41.75072
887,-87.6299,41.77442
888,-87.7271,42.06467
889,-87.6463,41.93475
890,-87.8059,41.91611
891,-87.7416,41.76182
892,-87.6252,41.77754
893,-87.6204,41.70527
894,-87.6198,41.71074
895,-87.712,41.92275
896,-87.576,41.75515
897,-87.6553,41.70855
898,-87.6931,41.77357
899,-87.6781,42.02713
900,-87.699,42.0426
901,-87.6244,41.74898
902,-87.5646,41.71526
903,-87.5761,41.7609
904,-87.777,41.96208
905,-87.7208,41.70943
906,-87.8012,41.78643
907,-87.7467,41.93692
908,-87.682,41.72148
909,-87.7656,41.91675
910,-87.5555,41.75903
911,-87.617,41.8292
912,-87.6932,41.7754
913,-87.6399,41.9424
914,-87.7123,41.93529
915,-87.7086,41.70619
916,-87.6819,41.8085
917,-87.6798,41.91054
918,-87.7728,41.90215
919,-87.688,42.00871
920,-87.8195,41.94529
921,-87.8033,41.77734
922,-87.6963,41.88661
923,-87.604,41.70755
924,-87.6403,41.70702
925,-87.6517,41.76879
926,-87.637,41.67792
927,-87.7038,41.87741
928,-87.7663,41.77439
929,-87.6411,41.73619
930,-87.6328,41.73604
931,-87.6922,41.99777
932,-87.817,41.95261
933,-87.6413,41.6633
934,-87.7055,41.95404
935,-87.5612,41.71363
936,-87.6602,41.87434
937,-87.7299,41.7787
938,-87.8194,41.95255
939,-87.6835,41.69184
940,-87.699,42.05543
941,-87.6306,41.80167
942,-87.63,41.83851
943,-87.7221,41.76402
944,-87.7152,41.77869
945,-87.6821,41.89575
946,-87.6583,41.75036
1638,-87.667,41.89106
1639,-87.6596,41.9764
1640,-87.7329,41.7786
1641,-87.7313,41.91716
1642,-87.6251,41.78016
1643,-87.6632,41.72131
1644,-87.6241,41.80211
1645,-87.5663,41.75905
1646,-87.8251,41.94512
1647,-87.6768,41.87755
1648,-87.7088,41.7935
1649,-87.7006,41.86654
1650,-87.6583,41.99827
1651,-87.7343,41.85158
1652,-87.6219,41.82384
1653,-87.6438,41.87793
1654,-87.6246,41.75627
1655,-87.6059,41.77307
1656,-87.7382,41.97537
1657,-87.677,41.89584
1658,-87.6677,41.91602
1659,-87.7392,41.74909
1660,-87.708,41.859
1661,-87.5848,41.73685
1662,-87.6175,41.70718
1663,-87.7268,41.91711
1664,-87.761,41.90213
1665,-87.782,42.01195
1666,-87.6336,41.76896
1667,-87.5872,41.79943
1668,-87.6869,41.90114
1669,-87.6272,41.86003
1670,-87.7014,41.71095
1671,-87.7212,41.99016
1672,-87.7052,41.85904
1673,-87.6769,41.7064
1674,-87.6838,41.86894
1675,-87.5863,41.75869
1676,-87.6234,41.83097
1677,-87.7473,41.86579
1678,-87.6278,41.68517
1679,-87.6425,41.70128
1680,-87.6764,41.87741
1681,-87.6064,41.80759
1682,-87.5596,41.70831
1683,-87.6349,41.91105
1684,-87.6023,41.76337
1685,-87.5649,41.75171
1686,-87.5649,41.75182
1687,-87.7106,41.87721
1688,-87.7295,41.84412
1689,-87.7807,41.96841
1690,-87.7056,41.77886
1691,-87.6601,41.98743
1692,-87.6664,41.87191
1693,-87.743,41.80751
1694,-87.6554,41.99252
1695,-87.7782,41.90919
1696,-87.7783,41.79235
1697,-87.5919,41.75137
1698,-87.677,41.92495
1699,-87.6405,41.68504
1700,-87.7495,41.91522
1701,-87.7885,41.77379
1702,-87.6464,41.93272
1703,-87.6736,41.99795
1704,-87.6372,41.90038
1705,-87.6284,41.80912
1706,-87.6568,41.87773
1707,-87.749,41.90948
1708,-87.674,41.7935
1709,-87.6811,41.94676
1710,-87.7403,41.85122
1711,-87.8294,41.95216
1712,-87.7446,42.05518
1713,-87.6688,41.8577
1714,-87.6915,41.9685
1715,-87.684,41.80515
1716,-87.6318,41.84899
1717,-87.6461,41.92193
1718,-87.6305,41.79625
1719,-87.624,41.72195
1720,-87.6541,41.84344
1721,-87.6303,41.7871
1722,-87.6685,41.75036
1723,-87.7867,41.94572
1724,-87.8073,41.94532
1725,-87.6427,41.69241
1726,-87.6859,41.94671
1727,-87.6073,41.73654
1728,-87.7012,41.70426
1729,-87.6769,41.89402
1730,-87.624,41.73261
1731,-87.6972,41.92178
1732,-87.716,41.73484
1733,-87.5886,41.75139
1734,-87.7533,41.89489
1735,-87.6477,41.95281
1736,-87.6788,41.95954
1737,-87.6434,41.73243
1738,-87.6548,41.79763
1739,-87.5924,41.72216
1740,-87.6179,41.73641
1741,-87.6772,41.99065
1742,-87.6814,41.87391
1743,-87.7887,41.85052
1744,-87.691,41.95391
1745,-87.6371,41.89806
1746,-87.6493,41.94172
1747,-87.646,41.8288
1748,-87.6452,41.79968
1749,-87.6217,41.83298
1750,-87.7713,41.77795
1751,-87.7028,41.94672
1752,-87.6624,42.00922
1753,-87.6841,41.93228
1754,-87.6773,41.83043
1755,-87.729,41.99025
1756,-87.7258,41.87714
1757,-87.6945,41.99057
1758,-87.6488,41.75064
1759,-87.6493,41.93278
1760,-87.5601,41.71364
1761,-87.6201,41.76928
1762,-87.6555,41.70686
1763,-87.621,41.72188
1764,-87.6515,41.86955
1262,-87.6815,41.96136
1263,-87.6085,41.78395
1264,-87.7044,41.99034
1265,-87.5933,41.75863
1266,-87.724,41.90263
1267,-87.5685,41.77348
1268,-87.6284,41.82362
1269,-87.609,41.70732
1270,-87.7698,41.96039
1271,-87.7255,41.79313
1272,-87.6226,41.67808
1273,-87.6292,41.72176
1274,-87.6817,41.87767
1275,-87.6769,41.88776
1276,-87.6738,42.01665
1277,-87.6894,41.97841
1278,-87.8084,41.9819
1279,-87.633,41.909
1280,-87.62,41.66625
1281,-87.6488,41.92726
1282,-87.8074,41.96381
1283,-87.6374,41.93785
1284,-87.6523,41.94185
1285,-87.7056,41.92802
1286,-87.6698,42.00664
1287,-87.6054,41.76338
1288,-87.7248,41.85695
1289,-87.5596,41.6992
1290,-87.7262,41.89732
1291,-87.7212,41.97552
1292,-87.6341,41.75062
1293,-87.6416,41.83805
1294,-87.6274,41.87315
1295,-87.5985,41.77315
1296,-87.7123,41.96835
1297,-87.6608,41.72114
1298,-87.7168,41.83513
1299,-87.757,41.77808
1300,-87.6925,41.83008
1301,-87.7931,41.93085
1302,-87.6685,41.75931
1303,-87.6093,41.69464
1304,-87.6133,41.79363
1305,-87.6638,41.85231
1306,-87.7402,42.05518
1307,-87.708,41.68409
1308,-87.6627,41.67742
1309,-87.6079,41.80216
1310,-87.6742,41.69183
1311,-87.5658,41.72619
1312,-87.6449,41.8526
1313,-87.7697,41.87711
1314,-87.778,41.92106
1315,-87.5959,41.70768
1316,-87.7179,41.87453
1317,-87.7697,41.79263
1318,-87.6762,41.97613
1319,-87.8335,41.93766
1320,-87.6565,41.96912
1321,-87.6922,41.91759
1322,-87.5634,41.73728
1323,-87.787,41.96031
1324,-87.7555,41.77823
1325,-87.7837,41.94575
1326,-87.7535,41.92422
1327,-87.7204,41.78605
1328,-87.5878,41.72237
1329,-87.6945,42.02668
1330,-87.6477,41.95453
1331,-87.653,41.73584
1332,-87.7278,41.95355
1333,-87.5864,41.77139
1334,-87.7546,41.87095
1335,-87.6168,41.83105
1336,-87.7258,41.88061
1337,-87.6813,41.87754
1338,-87.6454,41.73595
1339,-87.6693,41.95418
1340,-87.7104,41.85897
1341,-87.761,41.91781
1342,-87.8008,41.94532
1343,-87.7217,41.91711
1344,-87.6688,41.7793
1345,-87.7043,41.99742
1346,-87.6946,41.9976
1347,-87.6766,41.99789
1348,-87.6015,41.80951
1349,-87.6936,41.96851
1350,-87.6732,41.75927
1351,-87.6093,41.6927
1352,-87.6292,41.87956
1353,-87.6544,41.7795
1354,-87.6715,41.86664
1355,-87.7321,41.77849
1356,-87.6572,41.87419
1357,-87.7058,41.87361
1358,-87.6267,41.8458
1359,-87.703,41.77914
1360,-87.6421,41.68677
1361,-87.6223,41.77997
1362,-87.6488,41.93266
1363,-87.6832,41.77908
1364,-87.698,41.95388
1365,-87.7558,41.91323
1366,-87.6554,41.98746
1367,-87.5863,41.76251
1368,-87.7431,41.79829
1369,-87.6478,41.8961
1370,-87.7177,41.93546
1371,-87.726,41.88979
1372,-87.6265,41.82024
1373,-87.6894,41.82308
1374,-87.8071,41.94541
1375,-87.8068,41.93817
1376,-87.6266,41.82353
1377,-87.6569,41.99833
1378,-87.7109,41.70616
1379,-87.6849,41.83036
1380,-87.7198,41.85168
1381,-87.5951,41.7259
1382,-87.6017,41.81694
1383,-87.6261,41.7947
1384,-87.634,41.87943
1385,-87.6768,41.86916
1386,-87.6137,41.8095
1387,-87.7508,41.90236
1388,-87.6836,41.87399
1389,-87.6689,41.77947
1390,-87.6567,41.94735
1391,-87.6307,41.87464
1392,-87.6317,41.90794
1393,-87.5758,41.73687
1394,-87.6163,41.70721
1395,-87.5737,41.7516
1396,-87.7637,41.89481
1397,-87.6785,41.85754
1398,-87.6536,41.74859
1399,-87.7444,41.8605
1400,-87.5387,41.66815
1401,-87.6266,41.76389
1402,-87.6297,41.8979
1403,-87.7877,41.981
1404,-87.5595,41.70621
1405,-87.6545,41.776
1406,-87.6429,41.71224
1407,-87.6869,42.03408
1408,-87.6968,41.81877
1409,-87.7552,41.88555
1410,-87.6253,41.77743
1411,-87.8053,41.88868
1412,-87.8071,41.95064
1413,-87.5354,41.71022
1414,-87.7173,41.84429
1415,-87.6864,41.96129
1416,-87.6548,41.97634
1417,-87.7349,41.85864
1418,-87.6456,41.82339
1419,-87.6214,41.82371
1420,-87.7862,41.95285
1421,-87.7419,41.77834
1422,-87.639,41.91826
1423,-87.665,42.01627
1424,-87.6608,42.00572
1425,-87.6847,41.8229
1426,-87.6105,41.83109
1427,-87.6457,41.81843
1428,-87.6156,41.78405
1429,-87.6961,41.87766
1430,-87.6395,41.94037
1431,-87.6788,41.95772
1432,-87.6278,41.88669
1433,-87.6858,41.85196
1434,-87.7076,41.94657
1435,-87.7311,41.90798
1436,-87.6555,41.9838
1437,-87.7076,41.92486
1438,-87.7259,41.89544
1439,-87.7217,41.74962
1440,-87.6375,41.79403
1441,-87.6467,41.85257
1442,-87.5946,41.70754
1443,-87.7875,41.9935
1444,-87.7752,41.89851
1445,-87.6243,41.74349
1446,-87.5848,41.72587
1447,-87.705,41.84468
1448,-87.7049,41.84104
1449,-87.693,41.76992
1450,-87.7434,41.82602
1451,-87.7113,41.89359
1452,-87.6321,41.75078
1453,-87.5473,41.65909
1454,-87.7005,41.91741
1455,-87.702,41.8964
1456,-87.7125,41.84436
1457,-87.6924,41.73526
1458,-87.6275,41.79421
1459,-87.7457,41.9753
1460,-87.5399,41.72672
1461,-87.6438,41.74875
1462,-87.6497,41.95734
1463,-87.714,42.06436
1464,-87.6868,41.80103
1465,-87.7379,41.85121
1466,-87.8058,41.77706
1467,-87.5647,41.71347
1468,-87.6241,41.72274
1469,-87.6187,41.7692
1470,-87.5959,41.7591
1471,-87.726,41.8917
1472,-87.6251,41.72368
1473,-87.5513,41.72662
1474,-87.6437,41.73263
1475,-87.6527,41.71596
1476,-87.5624,41.76597
1477,-87.5675,41.73864
1478,-87.7156,41.79323
1479,-87.6061,41.70738
1480,-87.7377,41.88049
1481,-87.6708,41.70651
1482,-87.7386,41.96074
1483,-87.7224,41.7786
1484,-87.6492,41.75959
1485,-87.7033,41.79345
1486,-87.6892,41.97033
1487,-87.6249,41.7509
1488,-87.7553,41.89486
1489,-87.7095,41.99779
1490,-87.5867,41.78053
1491,-87.6536,41.9472
1492,-87.5614,41.7372
1493,-87.7557,41.90216
1494,-87.7665,41.94213
1495,-87.726,41.90978
1496,-87.6998,41.9975
1497,-87.7809,41.77762
1498,-87.6335,41.80899
1499,-87.6353,41.69239
1500,-87.6201,41.70749
1501,-87.6232,41.84188
1502,-87.6296,41.89474
1503,-87.6297,41.89649
1504,-87.6567,41.87415
1505,-87.6191,41.85108
1506,-87.6062,41.79145
1507,-87.6264,41.75791
1508,-87.6595,41.85961
1509,-87.7651,41.88921
1510,-87.6596,41.96887
1511,-87.5509,41.71328
1512,-87.6851,41.82571
1513,-87.6393,41.9345
1514,-87.7771,41.96483
1515,-87.5875,41.79504
1516,-87.6946,41.82269
1517,-87.7559,41.90595
1518,-87.6471,41.86985
1519,-87.6644,41.69044
1520,-87.6759,41.93226
1521,-87.7065,41.89543
1522,-87.7009,41.88095
1523,-87.7758,41.92372
1524,-87.6329,41.9079
1525,-87.7054,41.85921
1526,-87.6681,41.73563
1527,-87.6245,41.86759
1528,-87.5848,41.72245
1529,-87.6662,41.72127
1530,-87.6099,41.75125
1531,-87.6913,41.70641
1532,-87.6455,41.79435
1533,-87.6888,41.75011
1534,-87.7498,41.95349
1535,-87.6668,41.86933
1536,-87.6231,41.80935
1537,-87.7474,41.94618
1538,-87.6787,41.93964
1539,-87.6763,41.87617
1540,-87.806,41.91231
1541,-87.8061,41.91607
1542,-87.6344,41.75088
1543,-87.6868,41.88934
1544,-87.7814,41.77757
1545,-87.7652,41.99644
1546,-87.6924,41.9756
1547,-87.6308,41.8743
1548,-87.5403,41.68492
1549,-87.6161,41.7949
1550,-87.6328,41.89464
1551,-87.5927,41.75678
1552,-87.7852,41.91285
1553,-87.6925,41.97766
1554,-87.6832,41.75883
1555,-87.8163,42.00282
1556,-87.7868,41.95645
1557,-87.7656,41.89862
1558,-87.6739,41.78285
1559,-87.7475,41.95689
1560,-87.6418,41.67799
1561,-87.6881,41.94659
1562,-87.709,42.01205
1563,-87.6689,41.95419
1564,-87.6752,41.83201
1565,-87.704,41.80578
1566,-87.704,41.81162
1567,-87.6405,41.94353
1568,-87.6172,41.84229
1569,-87.6973,41.92269
1570,-87.6735,41.76834
1571,-87.7064,41.89213
1572,-87.6937,41.79357
1573,-87.6839,41.79373
1574,-87.6851,41.8304
1575,-87.6444,41.88694
1576,-87.6684,41.97968
1577,-87.5853,41.72258
1578,-87.6509,41.72094
1579,-87.6432,41.71607
1580,-87.7113,41.89029
1581,-87.7432,41.80223
1582,-87.635,41.85265
1583,-87.6255,41.7839
1584,-87.6661,41.96174
1585,-87.7095,41.99793
1586,-87.6098,41.86617
1587,-87.7444,41.86583
1588,-87.6405,41.70688
1589,-87.6167,41.72175
1590,-87.5713,41.75886
1591,-87.8117,41.93793
1592,-87.8044,41.93797
1593,-87.5975,41.81698
1594,-87.7017,41.71891
1595,-87.6255,41.78904
1596,-87.7669,41.95124
1597,-87.5752,41.71888
1598,-87.6356,41.92192
1599,-87.8051,41.89619
1600,-87.8011,41.78475
1601,-87.702,41.73709
1602,-87.5399,41.64839
1603,-87.6267,41.84438
1604,-87.8069,41.97179
1605,-87.6992,42.03059
1606,-87.7815,41.78675
1607,-87.6496,41.95575
1608,-87.6857,42.0306
1609,-87.5514,41.71181
1610,-87.8246,42.00817
1611,-87.6202,41.66645
1612,-87.6306,41.86866
1613,-87.6995,42.02947
1614,-87.7222,41.75279
1615,-87.7972,41.92353
1616,-87.6884,41.95755
1617,-87.624,41.89807
1618,-87.6159,41.7944
1619,-87.6782,41.93584
1620,-87.7237,41.81681
1621,-87.6996,42.01198
1622,-87.6411,41.8307
1623,-87.6599,41.9817
1624,-87.706,41.88087
1625,-87.628,41.89319
1626,-87.7479,41.97517
1627,-87.6305,41.87209
1628,-87.7421,41.77821
1629,-87.6831,41.76493
1630,-87.6634,42.01301
1631,-87.7669,41.95341
1632,-87.7683,41.98285
1633,-87.6148,41.74763
1634,-87.7277,41.96085
1635,-87.6498,41.9619
1636,-87.6164,41.80585
1637,-87.6686,41.93247
1892,-87.7478,41.97257
1893,-87.7036,41.79713
1894,-87.6843,41.82614
1895,-87.6702,41.82312
1896,-87.6635,41.93242
1897,-87.6243,41.80194
1898,-87.6322,41.85273
1899,-87.7917,41.79207
1900,-87.6543,41.87775
1901,-87.567,41.7735
1902,-87.6438,41.8307
1903,-87.6162,41.80929
1904,-87.7664,41.93121
1905,-87.6448,41.7939
1906,-87.6287,41.90388
1907,-87.6727,41.9105
1908,-87.735,41.94621
1909,-87.712,41.91729
1910,-87.696,41.88101
1911,-87.6891,41.74993
1912,-87.6796,41.97596
1913,-87.7475,41.95333
1914,-87.7275,41.85878
1915,-87.694,42.06421
1916,-87.5892,41.7805
1917,-87.7195,41.92444
1918,-87.7212,41.72223
1919,-87.5752,41.7172
1920,-87.7197,41.93181
1921,-87.6737,41.85763
1922,-87.6419,41.75973
1923,-87.6055,41.76753
1924,-87.7029,41.7734
1925,-87.7444,41.85844
1926,-87.6563,41.84233
1927,-87.5352,41.72127
1928,-87.5914,41.78597
1929,-87.551,41.72642
1930,-87.7052,41.85411
1931,-87.6463,41.83625
1932,-87.8118,41.9999
1933,-87.6455,41.95579
1934,-87.6489,41.93145
1935,-87.571,41.77677
1936,-87.7223,41.75482
1937,-87.6784,41.93965
1938,-87.5862,41.7518
1939,-87.7673,41.97032
1940,-87.6761,41.85775
1941,-87.6548,41.78703
1942,-87.6998,42.01197
1943,-87.6884,41.96663
1944,-87.7215,41.90265
1945,-87.6519,41.88165
1946,-87.6662,42.0192
1947,-87.7278,41.96818
1948,-87.7082,41.79338
1949,-87.6319,41.77988
1950,-87.713,41.96833
1951,-87.6486,41.75051
1952,-87.6943,41.80821
1953,-87.7058,41.87726
1954,-87.7195,41.83688
1955,-87.6409,41.82346
1956,-87.6636,41.76849
1957,-87.8288,41.9449
1958,-87.5757,41.72254
1959,-87.6518,41.88177
1960,-87.7026,41.74971
1961,-87.736,41.91699
1962,-87.7668,41.94944
1963,-87.6424,41.86965
1964,-87.6695,41.88137
1965,-87.6512,41.86703
1966,-87.6641,41.94701
1967,-87.7429,41.80206
1968,-87.7045,41.82799
1969,-87.7562,41.92404
1970,-87.6446,41.76877
1971,-87.6938,41.7973
1972,-87.6281,41.89476
1973,-87.6071,41.82382
1974,-87.7535,41.91678
1975,-87.6712,41.93961
1976,-87.6372,41.89147
1977,-87.6902,41.8519
1978,-87.7161,41.70588
1979,-87.6752,41.96144
1980,-87.6772,41.80843
1981,-87.6468,41.8701
1982,-87.6848,41.82648
1983,-87.6873,41.91006
1984,-87.6783,41.93597
1985,-87.6847,41.8262
1986,-87.6256,41.78726
1987,-87.6937,41.78652
1988,-87.7106,41.86602
1989,-87.7786,41.97338
1990,-87.6407,41.92564
1991,-87.6168,41.83837
1992,-87.6267,41.83117
1993,-87.6054,41.7511
1994,-87.6264,41.75657
1995,-87.6162,41.80187
1996,-87.7118,41.93182
1997,-87.6278,41.87832
1998,-87.697,41.90303
1999,-87.6309,41.87907
2000,-87.6479,41.89132
2001,-87.8167,41.99068
2002,-87.6862,41.8663
2003,-87.7758,41.92396
2004,-87.7453,41.87691
2005,-87.7432,41.79848
2006,-87.7215,41.74236
2007,-87.7273,41.94659
2008,-87.727,41.93563
2009,-87.7269,41.93202
2010,-87.7267,41.92473
2011,-87.7268,41.92839
2012,-87.7265,41.91737
2013,-87.5664,41.75179
2014,-87.6059,41.78593
2015,-87.6241,41.8734
2016,-87.7021,41.89544
2017,-87.6053,41.75887
2018,-87.7472,41.95385
2019,-87.6785,41.94672
2020,-87.6736,42.00801
2021,-87.6296,41.89312
2022,-87.6242,41.88066
2023,-87.7034,41.79159
2024,-87.7553,41.88572
2025,-87.6262,41.80754
2026,-87.5516,41.7119
2027,-87.7109,41.87951
2028,-87.7049,41.84261
2029,-87.6485,41.94926
2030,-87.7816,41.78508
2031,-87.6533,41.89508
2032,-87.6236,41.87486
2033,-87.6998,42.0031
2034,-87.6931,41.77007
2035,-87.7284,41.97966
2036,-87.6151,41.75465
2037,-87.8069,41.99211
2038,-87.6483,41.84662
2039,-87.7367,41.73444
2040,-87.6971,41.73517
2041,-87.6858,41.7646
2042,-87.7547,41.86565
2043,-87.6463,41.8434
2044,-87.6449,41.78723
2045,-87.6773,41.9083
2046,-87.6469,41.87178
2047,-87.6993,42.02726
2048,-87.6333,41.80174
2049,-87.749,41.85132
2050,-87.6325,41.70711
2051,-87.632,41.91123
2052,-87.5649,41.76637
2053,-87.7142,41.9247
2054,-87.7003,41.85191
2055,-87.6753,41.82318
2056,-87.6349,41.77996
2057,-87.7371,41.80776
2058,-87.7132,41.97563
2059,-87.6496,41.96935
2060,-87.6201,41.89085
2061,-87.8068,41.9452
2062,-87.6121,41.89201
2063,-87.6309,41.89169
2064,-87.6682,41.97626
2065,-87.6984,41.9613
2066,-87.6556,41.83068
2067,-87.7106,41.78621
